20191029,Chorley,CHO,0,Ebbsfleet United,EBB,4
20191029,Dagenham & Redbridge,D&R,0,Barrow,BRW,2
20191029,Dover,DOV,3,Eastleigh,ELH,1
20191029,Harrogate Town,HAR,2,Barnet,BAR,1
20191029,Maidenhead Utd,MAID,1,AFC Fylde,FYL,1
20191029,Sutton United,SUT,0,FC Halifax Town,HAL,1
20191029,Torquay United,TQU,1,Wrexham,WRX,0
20191029,Woking,WOK,0,Notts County,NOTT,4
20191026,Boreham Wood,BOR,0,AFC Fylde,FYL,2
20191026,Bromley,BROM,5,FC Halifax Town,HAL,0
20191026,Chorley,CHO,1,Yeovil Town,YEO,2
20191026,Dagenham & Redbridge,D&R,2,Wrexham,WRX,1
20191026,Dover,DOV,0,Stockport County,STO,1
20191026,Harrogate Town,HAR,1,Aldershot Town,ALD,0
20191026,Hartlepool United,HART,2,Barnet,BAR,0
20191026,Maidenhead Utd,MAID,1,Solihull Moors,SOL,0
20191026,Sutton United,SUT,2,Ebbsfleet United,EBB,3
20191026,Torquay United,TQU,4,Barrow,BRW,2
20191026,Woking,WOK,1,Eastleigh,ELH,1
20191026,Chesterfield,CHES,1,Notts County,NOTT,0
20191015,Wrexham,WRX,0,Chesterfield,CHES,1
20191012,Aldershot Town,ALD,0,Hartlepool United,HART,3
20191012,Barnet,BAR,2,Woking,WOK,2
20191012,Eastleigh,ELH,0,Chorley,CHO,0
20191012,Ebbsfleet United,EBB,1,Maidenhead Utd,MAID,2
20191012,FC Halifax Town,HAL,0,Boreham Wood,BOR,2
20191012,Notts County,NOTT,2,Torquay United,TQU,0
20191012,Solihull Moors,SOL,2,Bromley,BROM,1
20191012,Yeovil Town,YEO,1,Harrogate Town,HAR,2
20191009,Stockport County,STO,2,Hartlepool United,HART,1
20191008,AFC Fylde,FYL,1,Chesterfield,CHES,3
20191008,Aldershot Town,ALD,4,Dover,DOV,0
20191008,Barnet,BAR,1,Bromley,BROM,2
20191008,Barrow,BRW,3,Boreham Wood,BOR,1
20191008,Eastleigh,ELH,2,Maidenhead Utd,MAID,1
20191008,Ebbsfleet United,EBB,2,Torquay United,TQU,4
20191008,FC Halifax Town,HAL,0,Chorley,CHO,0
20191008,Notts County,NOTT,2,Dagenham & Redbridge,D&R,0
20191008,Solihull Moors,SOL,2,Sutton United,SUT,0
20191008,Wrexham,WRX,1,Harrogate Town,HAR,1
20191008,Yeovil Town,YEO,3,Woking,WOK,1
20191005,Boreham Wood,BOR,1,Solihull Moors,SOL,0
20191005,Bromley,BROM,1,Barrow,BRW,2
20191005,Chesterfield,CHES,1,Eastleigh,ELH,2
20191005,Chorley,CHO,0,Aldershot Town,ALD,0
20191005,Dagenham & Redbridge,D&R,1,Barnet,BAR,1
20191005,Dover,DOV,2,Notts County,NOTT,2
20191005,Hartlepool United,HART,2,Yeovil Town,YEO,1
20191005,Maidenhead Utd,MAID,0,FC Halifax Town,HAL,1
20191005,Sutton United,SUT,0,Stockport County,STO,0
20191005,Torquay United,TQU,2,AFC Fylde,FYL,1
20191005,Woking,WOK,1,Wrexham,WRX,1
20191005,Harrogate Town,HAR,2,Ebbsfleet United,EBB,0
20191001,AFC Fylde,FYL,0,Barnet,BAR,4
20191001,Solihull Moors,SOL,3,Wrexham,WRX,1
20190928,Barnet,BAR,0,Solihull Moors,SOL,0
20190928,Barrow,BRW,2,Maidenhead Utd,MAID,0
20190928,Chesterfield,CHES,2,Aldershot Town,ALD,1
20190928,Dagenham & Redbridge,D&R,0,Chorley,CHO,0
20190928,Eastleigh,ELH,1,Hartlepool United,HART,1
20190928,Harrogate Town,HAR,2,Sutton United,SUT,0
20190928,Notts County,NOTT,2,AFC Fylde,FYL,0
20190928,Stockport County,STO,0,Torquay United,TQU,4
20190928,Woking,WOK,1,Boreham Wood,BOR,2
20190928,Wrexham,WRX,1,Ebbsfleet United,EBB,0
20190928,Yeovil Town,YEO,3,Bromley,BROM,1
20190928,Dover,DOV,0,FC Halifax Town,HAL,2
20190924,AFC Fylde,FYL,3,Wrexham,WRX,2
20190924,Aldershot Town,ALD,1,Yeovil Town,YEO,3
20190924,Boreham Wood,BOR,1,Notts County,NOTT,2
20190924,Bromley,BROM,1,Woking,WOK,0
20190924,Chorley,CHO,1,Barrow,BRW,3
20190924,Ebbsfleet United,EBB,3,Barnet,BAR,0
20190924,FC Halifax Town,HAL,0,Harrogate Town,HAR,1
20190924,Hartlepool United,HART,1,Chesterfield,CHES,1
20190924,Maidenhead Utd,MAID,1,Dover,DOV,2
20190924,Solihull Moors,SOL,2,Stockport County,STO,0
20190924,Sutton United,SUT,0,Dagenham & Redbridge,D&R,2
20190924,Torquay United,TQU,2,Eastleigh,ELH,3
20190921,Aldershot Town,ALD,1,Wrexham,WRX,0
20190921,Boreham Wood,BOR,4,Stockport County,STO,0
20190921,Bromley,BROM,2,Notts County,NOTT,1
20190921,Chorley,CHO,1,Woking,WOK,1
20190921,Ebbsfleet United,EBB,0,Barrow,BRW,3
20190921,FC Halifax Town,HAL,4,Barnet,BAR,2
20190921,Hartlepool United,HART,0,Dover,DOV,2
20190921,Maidenhead Utd,MAID,1,Harrogate Town,HAR,1
20190921,Solihull Moors,SOL,0,Yeovil Town,YEO,1
20190921,Sutton United,SUT,4,Chesterfield,CHES,0
20190921,Torquay United,TQU,0,Dagenham & Redbridge,D&R,0
20190921,AFC Fylde,FYL,3,Eastleigh,ELH,1
20190917,Barnet,BAR,2,Aldershot Town,ALD,0
