CSV was read! There are 17 players.
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),45500,85685,56970
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),47500,45685,56970
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),48000,43185,46970
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),47000,26685,30970
Ross Chastain (D),Ty Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),45200,139435,104970
Matt Tifft (D),Ty Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),45200,104435,84970
Parker Kligerman (D),Austin Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),45200,169435,109970
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),45700,136935,94970
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),45700,101935,74970
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),47700,61935,74970
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),46700,45435,58970
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),47200,42935,48970
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),47700,150935,89970
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),48200,150935,89970
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),48700,118435,74970
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),48700,83435,54970
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),47200,146935,84970
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),47700,146935,84970
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),48200,114435,69970
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),48200,79435,49970
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Denny Hamlin (D),Martin Truex Jr. (D),49700,20435,23970
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),45500,61685,74970
Austin Dillon (D),Michael McDowell (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),45000,42685,48970
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),45500,150685,89970
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),46000,150685,89970
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),46500,118185,74970
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),46500,83185,54970
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48500,43185,54970
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),49000,40685,44970
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48000,24185,28970
Joe Nemechek (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),45000,146685,84970
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),45500,146685,84970
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),46000,114185,69970
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),46000,79185,49970
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48000,39185,49970
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48500,36685,39970
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),47500,20185,23970
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48200,144435,82970
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),48700,144435,82970
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),49200,111935,67970
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Denny Hamlin (D),Martin Truex Jr. (D),49200,76935,47970
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,67735,81370
Ty Dillon (D),Michael McDowell (D),Ryan Newman (D),Brad Keselowski (D),Martin Truex Jr. (D),45000,51235,65370
Austin Dillon (D),Michael McDowell (D),Ryan Newman (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,48735,55370
Ty Dillon (D),Austin Dillon (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,63735,76370
Austin Dillon (D),Michael McDowell (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),45000,44735,50370
Joe Nemechek (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,152735,91370
Parker Kligerman (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,152735,91370
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,120235,76370
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,85235,56370
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),48500,45235,56370
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,42735,46370
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Brad Keselowski (D),Martin Truex Jr. (D),48000,26235,30370
Joe Nemechek (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45200,171485,119370
Parker Kligerman (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45700,171485,119370
Ross Chastain (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),46200,138985,104370
Matt Tifft (D),Ty Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),46200,103985,84370
Joe Nemechek (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45700,168985,109370
Parker Kligerman (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),46200,168985,109370
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),46700,136485,94370
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),46700,101485,74370
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),48700,61485,74370
Parker Kligerman (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45200,152485,93370
Ross Chastain (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45700,119985,78370
Matt Tifft (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),45700,84985,58370
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),47700,44985,58370
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),48200,42485,48370
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),48700,150485,89370
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),49200,150485,89370
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),49700,117985,74370
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),49700,82985,54370
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),48200,146485,84370
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),48700,146485,84370
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),49200,113985,69370
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Brad Keselowski (D),Martin Truex Jr. (D),49200,78985,49370
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,61235,74370
Ty Dillon (D),Michael McDowell (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,44735,58370
Austin Dillon (D),Michael McDowell (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,42235,48370
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,150235,89370
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),47000,150235,89370
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),47500,117735,74370
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),47500,82735,54370
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,42735,54370
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),50000,40235,44370
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,23735,28370
Joe Nemechek (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,146235,84370
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,146235,84370
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),47000,113735,69370
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),47000,78735,49370
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,38735,49370
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,36235,39370
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),48500,19735,23370
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49200,143985,82370
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Brad Keselowski (D),Martin Truex Jr. (D),49700,143985,82370
Joe Nemechek (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,170035,117970
Parker Kligerman (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,170035,117970
Ross Chastain (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,137535,102970
Matt Tifft (D),Ty Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,102535,82970
Joe Nemechek (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,167535,107970
Parker Kligerman (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46500,167535,107970
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),47000,135035,92970
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),47000,100035,72970
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,60035,72970
Joe Nemechek (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),45000,151035,91970
Parker Kligerman (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),45500,151035,91970
Ross Chastain (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,118535,76970
Matt Tifft (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),46000,83535,56970
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),48000,43535,56970
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),48500,41035,46970
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,149035,87970
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,149035,87970
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),50000,116535,72970
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),50000,81535,52970
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),48500,145035,82970
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49000,145035,82970
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,112535,67970
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,77535,47970
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),49500,142535,80970
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Brad Keselowski (D),Martin Truex Jr. (D),50000,142535,80970
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Chase Elliott (D),Martin Truex Jr. (D),46500,67735,81370
Ty Dillon (D),Michael McDowell (D),Ryan Newman (D),Chase Elliott (D),Martin Truex Jr. (D),45500,51235,65370
Austin Dillon (D),Michael McDowell (D),Ryan Newman (D),Chase Elliott (D),Martin Truex Jr. (D),46000,48735,55370
Ty Dillon (D),Austin Dillon (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),46000,63735,76370
Ty Dillon (D),Michael McDowell (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),45000,47235,60370
Austin Dillon (D),Michael McDowell (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),45500,44735,50370
Joe Nemechek (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),46000,152735,91370
Parker Kligerman (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),46500,152735,91370
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),47000,120235,76370
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),47000,85235,56370
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),49000,45235,56370
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),49500,42735,46370
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Martin Truex Jr. (D),48500,26235,30370
Joe Nemechek (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),45700,171485,119370
Parker Kligerman (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46200,171485,119370
Ross Chastain (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46700,138985,104370
Matt Tifft (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46700,103985,84370
Joe Nemechek (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46200,168985,109370
Parker Kligerman (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46700,168985,109370
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),47200,136485,94370
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),47200,101485,74370
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49200,61485,74370
Joe Nemechek (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),45200,152485,93370
Parker Kligerman (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),45700,152485,93370
Ross Chastain (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46200,119985,78370
Matt Tifft (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),46200,84985,58370
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),48200,44985,58370
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),48700,42485,48370
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49200,150485,89370
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49700,150485,89370
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),48700,146485,84370
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49200,146485,84370
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49700,113985,69370
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Martin Truex Jr. (D),49700,78985,49370
Ross Chastain (D),Austin Dillon (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),45000,136235,94370
Matt Tifft (D),Austin Dillon (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),45000,101235,74370
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47000,61235,74370
Ty Dillon (D),Michael McDowell (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),46000,44735,58370
Austin Dillon (D),Michael McDowell (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),46500,42235,48370
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47000,150235,89370
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47500,150235,89370
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),48000,117735,74370
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),48000,82735,54370
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),50000,42735,54370
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),49500,23735,28370
Joe Nemechek (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),46500,146235,84370
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47000,146235,84370
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47500,113735,69370
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),47500,78735,49370
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),49500,38735,49370
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),50000,36235,39370
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),49000,19735,23370
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Martin Truex Jr. (D),49700,143985,82370
Ross Chastain (D),Matt Tifft (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),45000,177535,102970
Joe Nemechek (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46000,170035,117970
Parker Kligerman (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46500,170035,117970
Ross Chastain (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),47000,137535,102970
Matt Tifft (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),47000,102535,82970
Joe Nemechek (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46500,167535,107970
Parker Kligerman (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),47000,167535,107970
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),47500,135035,92970
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),47500,100035,72970
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),49500,60035,72970
Joe Nemechek (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),45500,151035,91970
Parker Kligerman (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46000,151035,91970
Ross Chastain (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46500,118535,76970
Matt Tifft (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),46500,83535,56970
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),48500,43535,56970
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),49000,41035,46970
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),49500,149035,87970
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),50000,149035,87970
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),49000,145035,82970
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),49500,145035,82970
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),50000,112535,67970
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),50000,77535,47970
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Martin Truex Jr. (D),50000,142535,80970
Joe Nemechek (D),Ross Chastain (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),45000,244585,137370
Parker Kligerman (D),Ross Chastain (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),45500,244585,137370
Joe Nemechek (D),Matt Tifft (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),45000,209585,117370
Parker Kligerman (D),Matt Tifft (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),45500,209585,117370
Ross Chastain (D),Matt Tifft (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),46000,177085,102370
Joe Nemechek (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47000,169585,117370
Parker Kligerman (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47500,169585,117370
Ross Chastain (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),48000,137085,102370
Matt Tifft (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),48000,102085,82370
Joe Nemechek (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47500,167085,107370
Parker Kligerman (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),48000,167085,107370
Ross Chastain (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),48500,134585,92370
Matt Tifft (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),48500,99585,72370
Joe Nemechek (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),46500,150585,91370
Parker Kligerman (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47000,150585,91370
Ross Chastain (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47500,118085,76370
Matt Tifft (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),47500,83085,56370
Ty Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),49500,43085,56370
Austin Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),50000,40585,46370
Joe Nemechek (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Martin Truex Jr. (D),50000,144585,82370
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Kyle Larson (D),Martin Truex Jr. (D),45500,67510,81170
Austin Dillon (D),Michael McDowell (D),Ryan Newman (D),Kyle Larson (D),Martin Truex Jr. (D),45000,48510,55170
Ty Dillon (D),Austin Dillon (D),Matt DiBenedetto (D),Kyle Larson (D),Martin Truex Jr. (D),45000,63510,76170
